evaluationID,obtainedMarks,assessment_id,registration_id
105251,16,3589,9569
105252,8,3590,9569
105253,5,3591,9569
105254,3,3592,9569
105255,2,3593,9569
105256,12,3594,9569
105257,5,3595,9569
105258,4,3596,9569
105259,24,3597,9569
105260,23,3587,9570
105261,13,3588,9570
105262,15,3589,9570
105263,13,3590,9570
105264,13,3591,9570
105265,10,3592,9570
105266,18,3593,9570
105267,4,3594,9570
105268,15,3595,9570
105269,8,3596,9570
105270,29,3597,9570
105271,20,3565,9571
105272,1,3566,9571
105273,14,3567,9571
105274,3,3568,9571
105275,25,3569,9571
105276,14,3570,9571
105277,14,3571,9571
105278,6,3572,9571
105279,4,3573,9571
105280,7,3574,9571
105281,5,3575,9571
105282,1,3576,9572
105283,12,3577,9572
105284,0,3578,9572
105285,9,3579,9572
105286,20,3580,9572
105287,11,3581,9572
105288,18,3582,9572
105289,13,3583,9572
105290,14,3584,9572
105291,30,3585,9572
105292,17,3586,9572
105293,2,3565,9573
105294,6,3566,9573
105295,29,3567,9573
105296,2,3568,9573
105297,25,3569,9573
105298,4,3570,9573
105299,8,3571,9573
105300,10,3572,9573
105301,7,3573,9573
105302,41,3574,9573
105303,28,3575,9573
105304,10,3576,9574
105305,17,3577,9574
105306,2,3578,9574
105307,6,3579,9574
105308,28,3580,9574
105309,10,3581,9574
105310,11,3582,9574
105311,5,3583,9574
105312,8,3584,9574
105313,26,3585,9574
105314,20,3586,9574
105315,13,3576,9575
105316,9,3577,9575
105317,28,3578,9575
105318,14,3579,9575
105319,23,3580,9575
105320,15,3581,9575
105321,4,3582,9575
105322,3,3583,9575
105323,13,3584,9575
105324,22,3585,9575
105325,10,3586,9575
105326,4,3587,9576
105327,12,3588,9576
105328,2,3589,9576
105329,3,3590,9576
105330,23,3591,9576
105331,14,3592,9576
105332,11,3593,9576
105333,9,3594,9576
105334,0,3595,9576
105335,16,3596,9576
105336,19,3597,9576
105337,8,3565,9577
105338,10,3566,9577
105339,10,3567,9577
105340,3,3568,9577
105341,24,3569,9577
105342,3,3570,9577
105343,16,3571,9577
105344,12,3572,9577
105345,9,3573,9577
105346,22,3574,9577
105347,30,3575,9577
105348,22,3587,9578
105349,25,3588,9578
105350,27,3589,9578
105351,20,3590,9578
105352,22,3591,9578
105353,19,3592,9578
105354,4,3593,9578
105355,14,3594,9578
105356,13,3595,9578
105357,32,3596,9578
105358,24,3597,9578
105359,25,3587,9579
105360,21,3588,9579
105361,5,3589,9579
105362,10,3590,9579
105363,1,3591,9579
105364,13,3592,9579
105365,13,3593,9579
105366,10,3594,9579
105367,6,3595,9579
105368,49,3596,9579
105369,8,3597,9579
105370,7,3576,9580
105371,3,3577,9580
105372,5,3578,9580
105373,9,3579,9580
105374,8,3580,9580
105375,11,3581,9580
105376,10,3582,9580
105377,8,3583,9580
105378,10,3584,9580
105379,4,3585,9580
105380,22,3586,9580
105381,2,3587,9581
105382,12,3588,9581
105383,12,3589,9581
105384,14,3590,9581
105385,3,3591,9581
105386,9,3592,9581
105387,8,3593,9581
105388,7,3594,9581
105389,3,3595,9581
105390,31,3596,9581
105391,30,3597,9581
105392,5,3565,9582
105393,19,3566,9582
105394,26,3567,9582
105395,6,3568,9582
105396,10,3569,9582
105397,14,3570,9582
105398,5,3571,9582
105399,1,3572,9582
105400,10,3573,9582
105401,23,3574,9582
105402,2,3575,9582
105403,1,3587,9583
105404,7,3588,9583
105405,26,3589,9583
105406,3,3590,9583
105407,0,3591,9583
105408,0,3592,9583
105409,0,3593,9583
105410,11,3594,9583
105411,15,3595,9583
105412,17,3596,9583
105413,22,3597,9583
105414,22,3576,9584
105415,5,3577,9584
105416,6,3578,9584
105417,18,3579,9584
105418,28,3580,9584
105419,6,3581,9584
105420,14,3582,9584
105421,8,3583,9584
105422,9,3584,9584
105423,27,3585,9584
105424,26,3586,9584
105425,9,3587,9585
105426,0,3588,9585
105427,1,3589,9585
105428,10,3590,9585
105429,11,3591,9585
105430,18,3592,9585
105431,16,3593,9585
105432,2,3594,9585
105433,5,3595,9585
105434,19,3596,9585
105435,24,3597,9585
105436,1,3587,9586
105437,10,3588,9586
105438,13,3589,9586
105439,5,3590,9586
105440,9,3591,9586
105441,5,3592,9586
105442,15,3593,9586
105443,15,3594,9586
105444,14,3595,9586
105445,26,3596,9586
105446,2,3597,9586
105447,19,3576,9587
105448,10,3577,9587
105449,20,3578,9587
105450,6,3579,9587
105451,28,3580,9587
105452,6,3581,9587
105453,11,3582,9587
105454,2,3583,9587
105455,8,3584,9587
105456,34,3585,9587
105457,11,3586,9587
105458,0,3565,9588
105459,8,3566,9588
105460,1,3567,9588
105461,20,3568,9588
105462,27,3569,9588
105463,11,3570,9588
105464,4,3571,9588
105465,15,3572,9588
105466,0,3573,9588
105467,29,3574,9588
105468,20,3575,9588
105469,13,3565,9589
105470,11,3566,9589
105471,23,3567,9589
105472,12,3568,9589
105473,2,3569,9589
105474,2,3570,9589
105475,3,3571,9589
105476,12,3572,9589
105477,14,3573,9589
105478,40,3574,9589
105479,5,3575,9589
105480,15,3576,9590
105481,3,3577,9590
105482,2,3578,9590
105483,17,3579,9590
105484,28,3580,9590
105485,4,3581,9590
105486,1,3582,9590
105487,11,3583,9590
105488,12,3584,9590
105489,18,3585,9590
105490,27,3586,9590
105491,6,3576,9591
105492,8,3577,9591
105493,23,3578,9591
105494,17,3579,9591
105495,19,3580,9591
105496,20,3581,9591
105497,13,3582,9591
105498,0,3583,9591
105499,14,3584,9591
105500,28,3585,9591
105501,2,3586,9591
105502,4,3576,9592
105503,24,3577,9592
105504,17,3578,9592
105505,14,3579,9592
105506,24,3580,9592
105507,19,3581,9592
105508,17,3582,9592
105509,0,3583,9592
105510,8,3584,9592
105511,6,3585,9592
105512,12,3586,9592
105513,25,3598,9593
105514,10,3599,9593
105515,30,3600,9593
105516,8,3601,9593
105517,6,3602,9593
105518,8,3603,9593
105519,16,3604,9593
105520,8,3605,9593
105521,9,3606,9593
105522,22,3607,9593
105523,21,3608,9593
105524,23,3598,9594
105525,8,3599,9594
105526,14,3600,9594
105527,1,3601,9594
105528,19,3602,9594
105529,7,3603,9594
105530,20,3604,9594
105531,1,3605,9594
105532,6,3606,9594
105533,6,3607,9594
105534,20,3608,9594
105535,21,3620,9595
105536,18,3621,9595
105537,24,3622,9595
105538,5,3623,9595
105539,23,3624,9595
105540,16,3625,9595
105541,14,3626,9595
105542,1,3627,9595
105543,6,3628,9595
105544,19,3629,9595
105545,14,3630,9595
105546,10,3620,9596
105547,9,3621,9596
105548,30,3622,9596
105549,9,3623,9596
105550,15,3624,9596
105551,7,3625,9596
105552,1,3626,9596
105553,14,3627,9596
105554,9,3628,9596
105555,24,3629,9596
105556,13,3630,9596
105557,18,3598,9597
105558,18,3599,9597
105559,9,3600,9597
105560,20,3601,9597
105561,18,3602,9597
105562,3,3603,9597
105563,10,3604,9597
105564,12,3605,9597
105565,8,3606,9597
105566,25,3607,9597
105567,8,3608,9597
105568,24,3620,9598
105569,23,3621,9598
105570,23,3622,9598
105571,11,3623,9598
105572,12,3624,9598
105573,5,3625,9598
105574,17,3626,9598
105575,4,3627,9598
105576,5,3628,9598
105577,5,3629,9598
105578,16,3630,9598
105579,18,3598,9599
105580,7,3599,9599
105581,16,3600,9599
105582,15,3601,9599
105583,19,3602,9599
105584,8,3603,9599
105585,12,3604,9599
105586,10,3605,9599
105587,5,3606,9599
105588,23,3607,9599
105589,7,3608,9599
105590,15,3620,9600
105591,3,3621,9600
105592,13,3622,9600
105593,17,3623,9600
105594,14,3624,9600
105595,9,3625,9600
105596,20,3626,9600
105597,11,3627,9600
105598,0,3628,9600
105599,40,3629,9600
105600,9,3630,9600
105601,6,3609,9601
105602,17,3610,9601
105603,1,3611,9601
105604,3,3612,9601
105605,7,3613,9601
105606,13,3614,9601
105607,19,3615,9601
105608,9,3616,9601
105609,5,3617,9601
105610,46,3618,9601
105611,15,3619,9601
105612,0,3609,9602
105613,2,3610,9602
105614,17,3611,9602
105615,8,3612,9602
105616,19,3613,9602
105617,2,3614,9602
105618,4,3615,9602
105619,9,3616,9602
105620,7,3617,9602
105621,22,3618,9602
105622,12,3619,9602
105623,4,3609,9603
105624,8,3610,9603
105625,25,3611,9603
105626,5,3612,9603
105627,0,3613,9603
105628,14,3614,9603
105629,17,3615,9603
105630,5,3616,9603
105631,0,3617,9603
105632,39,3618,9603
105633,4,3619,9603
105634,15,3620,9604
105635,9,3621,9604
105636,0,3622,9604
105637,11,3623,9604
105638,11,3624,9604
105639,5,3625,9604
105640,6,3626,9604
105641,13,3627,9604
105642,10,3628,9604
105643,48,3629,9604
105644,20,3630,9604
105645,18,3620,9605
105646,16,3621,9605
105647,18,3622,9605
105648,3,3623,9605
105649,26,3624,9605
105650,11,3625,9605
105651,18,3626,9605
105652,11,3627,9605
105653,8,3628,9605
105654,29,3629,9605
105655,11,3630,9605
105656,2,3620,9606
105657,13,3621,9606
105658,22,3622,9606
105659,10,3623,9606
105660,2,3624,9606
105661,20,3625,9606
105662,17,3626,9606
105663,14,3627,9606
105664,5,3628,9606
105665,22,3629,9606
105666,16,3630,9606
105667,3,3609,9607
105668,12,3610,9607
105669,16,3611,9607
105670,14,3612,9607
105671,26,3613,9607
105672,18,3614,9607
105673,8,3615,9607
105674,13,3616,9607
105675,14,3617,9607
105676,23,3618,9607
105677,14,3619,9607
105678,1,3609,9608
105679,13,3610,9608
105680,18,3611,9608
105681,1,3612,9608
105682,7,3613,9608
105683,8,3614,9608
105684,17,3615,9608
105685,3,3616,9608
105686,4,3617,9608
105687,23,3618,9608
105688,29,3619,9608
105689,14,3598,9609
105690,0,3599,9609
105691,20,3600,9609
105692,1,3601,9609
105693,27,3602,9609
105694,13,3603,9609
105695,10,3604,9609
105696,9,3605,9609
105697,11,3606,9609
105698,34,3607,9609
105699,23,3608,9609
105700,24,3620,9610
105701,8,3621,9610
105702,29,3622,9610
105703,5,3623,9610
105704,6,3624,9610
105705,1,3625,9610
105706,17,3626,9610
105707,7,3627,9610
105708,6,3628,9610
105709,39,3629,9610
105710,24,3630,9610
105711,2,3598,9611
105712,16,3599,9611
105713,25,3600,9611
105714,18,3601,9611
105715,19,3602,9611
105716,20,3603,9611
105717,15,3604,9611
105718,0,3605,9611
105719,5,3606,9611
105720,9,3607,9611
105721,14,3608,9611
105722,3,3609,9612
105723,17,3610,9612
105724,6,3611,9612
105725,4,3612,9612
105726,3,3613,9612
105727,0,3614,9612
105728,9,3615,9612
105729,10,3616,9612
105730,13,3617,9612
105731,17,3618,9612
105732,4,3619,9612
105733,18,3620,9613
105734,7,3621,9613
105735,9,3622,9613
105736,16,3623,9613
105737,13,3624,9613
105738,1,3625,9613
105739,15,3626,9613
105740,12,3627,9613
105741,3,3628,9613
105742,6,3629,9613
105743,27,3630,9613
105744,24,3598,9614
105745,18,3599,9614
105746,16,3600,9614
105747,9,3601,9614
105748,6,3602,9614
105749,18,3603,9614
105750,15,3604,9614
105751,14,3605,9614
105752,13,3606,9614
105753,35,3607,9614
105754,25,3608,9614
105755,0,3598,9615
105756,20,3599,9615
105757,11,3600,9615
105758,12,3601,9615
105759,16,3602,9615
105760,9,3603,9615
105761,11,3604,9615
105762,8,3605,9615
105763,10,3606,9615
105764,5,3607,9615
105765,16,3608,9615
105766,20,3598,9616
105767,1,3599,9616
105768,26,3600,9616
105769,11,3601,9616
105770,8,3602,9616
105771,18,3603,9616
105772,17,3604,9616
105773,4,3605,9616
105774,11,3606,9616
105775,24,3607,9616
105776,24,3608,9616
105777,23,3598,9617
105778,6,3599,9617
105779,2,3600,9617
105780,8,3601,9617
105781,11,3602,9617
105782,17,3603,9617
105783,9,3604,9617
105784,4,3605,9617
105785,2,3606,9617
105786,26,3607,9617
105787,22,3608,9617
105788,4,3620,9618
105789,21,3621,9618
105790,28,3622,9618
105791,9,3623,9618
105792,21,3624,9618
105793,8,3625,9618
105794,15,3626,9618
105795,9,3627,9618
105796,15,3628,9618
105797,26,3629,9618
105798,22,3630,9618
105799,12,3620,9619
105800,19,3621,9619
105801,20,3622,9619
105802,8,3623,9619
105803,16,3624,9619
105804,11,3625,9619
105805,1,3626,9619
105806,3,3627,9619
105807,13,3628,9619
105808,30,3629,9619
105809,14,3630,9619
105810,1,3609,9620
105811,12,3610,9620
105812,13,3611,9620
105813,1,3612,9620
105814,9,3613,9620
105815,0,3614,9620
105816,9,3615,9620
105817,13,3616,9620
105818,5,3617,9620
105819,29,3618,9620
105820,13,3619,9620
105821,22,3620,9621
105822,17,3621,9621
105823,25,3622,9621
105824,10,3623,9621
105825,7,3624,9621
105826,11,3625,9621
105827,13,3626,9621
105828,13,3627,9621
105829,13,3628,9621
105830,34,3629,9621
105831,4,3630,9621
105832,4,3598,9622
105833,22,3599,9622
105834,16,3600,9622
105835,0,3601,9622
105836,11,3602,9622
105837,18,3603,9622
105838,12,3604,9622
105839,15,3605,9622
105840,7,3606,9622
105841,42,3607,9622
105842,26,3608,9622
105843,8,3598,9623
105844,19,3599,9623
105845,19,3600,9623
105846,15,3601,9623
105847,6,3602,9623
105848,14,3603,9623
105849,9,3604,9623
105850,0,3605,9623
105851,11,3606,9623
105852,7,3607,9623
105853,22,3608,9623
105854,20,3620,9624
105855,7,3621,9624
105856,11,3622,9624
105857,1,3623,9624
105858,20,3624,9624
105859,8,3625,9624
105860,6,3626,9624
105861,3,3627,9624
105862,8,3628,9624
105863,10,3629,9624
105864,13,3630,9624
105865,17,3609,9625
105866,2,3610,9625
105867,10,3611,9625
105868,8,3612,9625
105869,2,3613,9625
105870,3,3614,9625
105871,19,3615,9625
105872,13,3616,9625
105873,7,3617,9625
105874,31,3618,9625
105875,10,3619,9625
105876,11,3620,9626
105877,12,3621,9626
105878,10,3622,9626
105879,16,3623,9626
105880,18,3624,9626
105881,5,3625,9626
105882,12,3626,9626
105883,12,3627,9626
105884,1,3628,9626
105885,2,3629,9626
105886,2,3630,9626
105887,12,3598,9627
105888,16,3599,9627
105889,14,3600,9627
105890,4,3601,9627
105891,21,3602,9627
105892,6,3603,9627
105893,9,3604,9627
105894,3,3605,9627
105895,5,3606,9627
105896,46,3607,9627
105897,20,3608,9627
105898,4,3598,9628
105899,22,3599,9628
105900,30,3600,9628
105901,9,3601,9628
105902,21,3602,9628
105903,13,3603,9628
105904,17,3604,9628
105905,6,3605,9628
105906,3,3606,9628
105907,3,3607,9628
105908,8,3608,9628
105909,16,3609,9629
105910,11,3610,9629
105911,14,3611,9629
105912,5,3612,9629
105913,19,3613,9629
105914,17,3614,9629
105915,16,3615,9629
105916,7,3616,9629
105917,1,3617,9629
105918,46,3618,9629
105919,28,3619,9629
105920,15,3609,9630
105921,0,3610,9630
105922,25,3611,9630
105923,10,3612,9630
105924,11,3613,9630
105925,8,3614,9630
105926,20,3615,9630
105927,15,3616,9630
105928,8,3617,9630
105929,26,3618,9630
105930,5,3619,9630
105931,10,3609,9631
105932,2,3610,9631
105933,18,3611,9631
105934,0,3612,9631
105935,28,3613,9631
105936,1,3614,9631
105937,7,3615,9631
105938,13,3616,9631
105939,8,3617,9631
105940,3,3618,9631
105941,7,3619,9631
105942,19,3598,9632
105943,18,3599,9632
105944,1,3600,9632
105945,18,3601,9632
105946,11,3602,9632
105947,6,3603,9632
105948,8,3604,9632
105949,10,3605,9632
105950,1,3606,9632
105951,5,3607,9632
105952,1,3608,9632
105953,20,3609,9633
105954,13,3610,9633
105955,16,3611,9633
105956,7,3612,9633
105957,30,3613,9633
105958,11,3614,9633
105959,12,3615,9633
105960,13,3616,9633
105961,1,3617,9633
105962,36,3618,9633
105963,10,3619,9633
105964,10,3609,9634
105965,25,3610,9634
105966,0,3611,9634
105967,2,3612,9634
105968,4,3613,9634
105969,1,3614,9634
105970,14,3615,9634
105971,6,3616,9634
105972,6,3617,9634
105973,5,3618,9634
105974,21,3619,9634
105975,19,3609,9635
105976,4,3610,9635
105977,5,3611,9635
105978,13,3612,9635
105979,6,3613,9635
105980,3,3614,9635
105981,17,3615,9635
105982,13,3616,9635
105983,12,3617,9635
105984,29,3618,9635
105985,23,3619,9635
105986,1,3609,9636
105987,14,3610,9636
105988,6,3611,9636
105989,13,3612,9636
105990,28,3613,9636
105991,19,3614,9636
105992,0,3615,9636
105993,3,3616,9636
105994,8,3617,9636
105995,47,3618,9636
105996,18,3619,9636
105997,8,3609,9637
105998,6,3610,9637
105999,1,3611,9637
106000,2,3612,9637
106001,9,3613,9637
106002,18,3614,9637
106003,9,3615,9637
106004,5,3616,9637
106005,7,3617,9637
106006,17,3618,9637
106007,23,3619,9637
106008,2,3598,9638
106009,0,3599,9638
106010,9,3600,9638
106011,10,3601,9638
106012,19,3602,9638
106013,15,3603,9638
106014,3,3604,9638
106015,1,3605,9638
106016,3,3606,9638
106017,39,3607,9638
106018,14,3608,9638
106019,1,3609,9639
106020,15,3610,9639
106021,21,3611,9639
106022,5,3612,9639
106023,4,3613,9639
106024,10,3614,9639
106025,11,3615,9639
106026,0,3616,9639
106027,15,3617,9639
106028,39,3618,9639
106029,1,3619,9639
106030,16,3598,9640
106031,8,3599,9640
106032,17,3600,9640
106033,3,3601,9640
106034,10,3602,9640
106035,20,3603,9640
106036,13,3604,9640
106037,4,3605,9640
106038,11,3606,9640
106039,22,3607,9640
106040,12,3608,9640
106041,3,3620,9641
106042,8,3621,9641
106043,3,3622,9641
106044,10,3623,9641
106045,19,3624,9641
106046,8,3625,9641
106047,12,3626,9641
106048,15,3627,9641
106049,7,3628,9641
106050,42,3629,9641
106051,12,3630,9641
106052,19,3609,9642
106053,13,3610,9642
106054,23,3611,9642
106055,11,3612,9642
106056,16,3613,9642
106057,19,3614,9642
106058,12,3615,9642
106059,14,3616,9642
106060,13,3617,9642
106061,38,3618,9642
106062,4,3619,9642
106063,8,3620,9643
106064,7,3621,9643
106065,26,3622,9643
106066,5,3623,9643
106067,9,3624,9643
106068,2,3625,9643
106069,18,3626,9643
106070,13,3627,9643
106071,13,3628,9643
106072,17,3629,9643
106073,14,3630,9643
106074,22,3620,9644
106075,4,3621,9644
106076,19,3622,9644
106077,8,3623,9644
106078,25,3624,9644
106079,0,3625,9644
106080,4,3626,9644
106081,10,3627,9644
106082,11,3628,9644
106083,7,3629,9644
106084,14,3630,9644
106085,6,3620,9645
106086,23,3621,9645
106087,5,3622,9645
106088,6,3623,9645
106089,9,3624,9645
106090,13,3625,9645
106091,4,3626,9645
106092,7,3627,9645
106093,10,3628,9645
106094,27,3629,9645
106095,11,3630,9645
106096,10,3598,9646
106097,20,3599,9646
106098,20,3600,9646
106099,10,3601,9646
106100,19,3602,9646
106101,0,3603,9646
106102,16,3604,9646
106103,3,3605,9646
106104,1,3606,9646
106105,25,3607,9646
106106,19,3608,9646
106107,19,3598,9647
106108,16,3599,9647
106109,16,3600,9647
106110,9,3601,9647
106111,7,3602,9647
106112,16,3603,9647
106113,8,3604,9647
106114,6,3605,9647
106115,9,3606,9647
106116,35,3607,9647
106117,7,3608,9647
106118,17,3609,9648
106119,2,3610,9648
106120,5,3611,9648
106121,18,3612,9648
106122,10,3613,9648
106123,11,3614,9648
106124,1,3615,9648
106125,11,3616,9648
106126,2,3617,9648
106127,42,3618,9648
106128,2,3619,9648
106129,11,3620,9649
106130,12,3621,9649
106131,4,3622,9649
106132,16,3623,9649
106133,0,3624,9649
106134,13,3625,9649
106135,0,3626,9649
106136,14,3627,9649
106137,5,3628,9649
106138,21,3629,9649
106139,6,3630,9649
106140,0,3598,9650
106141,9,3599,9650
106142,19,3600,9650
106143,17,3601,9650
106144,29,3602,9650
106145,19,3603,9650
106146,13,3604,9650
106147,6,3605,9650
106148,13,3606,9650
106149,1,3607,9650
106150,1,3608,9650
106151,24,3620,9651
106152,7,3621,9651
106153,21,3622,9651
106154,1,3623,9651
106155,28,3624,9651
106156,7,3625,9651
106157,15,3626,9651
106158,2,3627,9651
106159,9,3628,9651
106160,15,3629,9651
106161,22,3630,9651
106162,9,3598,9652
106163,23,3599,9652
106164,20,3600,9652
106165,1,3601,9652
106166,0,3602,9652
106167,19,3603,9652
106168,17,3604,9652
106169,2,3605,9652
106170,14,3606,9652
106171,47,3607,9652
106172,14,3608,9652
106173,15,3609,9653
106174,4,3610,9653
106175,19,3611,9653
106176,11,3612,9653
106177,19,3613,9653
106178,3,3614,9653
106179,15,3615,9653
106180,6,3616,9653
106181,12,3617,9653
106182,29,3618,9653
106183,0,3619,9653
106184,23,3620,9654
106185,14,3621,9654
106186,14,3622,9654
106187,5,3623,9654
106188,30,3624,9654
106189,6,3625,9654
106190,8,3626,9654
106191,10,3627,9654
106192,13,3628,9654
106193,38,3629,9654
106194,1,3630,9654
106195,16,3609,9655
106196,12,3610,9655
106197,0,3611,9655
106198,0,3612,9655
106199,3,3613,9655
106200,1,3614,9655
106201,6,3615,9655
106202,13,3616,9655
106203,1,3617,9655
106204,24,3618,9655
106205,3,3619,9655
106206,17,3620,9656
106207,2,3621,9656
106208,3,3622,9656
106209,19,3623,9656
106210,5,3624,9656
106211,0,3625,9656
106212,16,3626,9656
106213,1,3627,9656
106214,3,3628,9656
106215,28,3629,9656
106216,10,3630,9656
106217,5,3620,9657
106218,22,3621,9657
106219,8,3622,9657
106220,9,3623,9657
106221,25,3624,9657
106222,8,3625,9657
106223,17,3626,9657
106224,12,3627,9657
106225,10,3628,9657
106226,6,3629,9657
106227,23,3630,9657
106228,5,3620,9658
106229,3,3621,9658
106230,18,3622,9658
106231,17,3623,9658
106232,26,3624,9658
106233,4,3625,9658
106234,8,3626,9658
106235,8,3627,9658
106236,12,3628,9658
106237,17,3629,9658
106238,21,3630,9658
106239,17,3598,9659
106240,2,3599,9659
106241,23,3600,9659
106242,15,3601,9659
106243,3,3602,9659
106244,5,3603,9659
106245,9,3604,9659
106246,1,3605,9659
106247,11,3606,9659
106248,34,3607,9659
106249,24,3608,9659
106250,20,3609,9660
106251,0,3610,9660
106252,10,3611,9660
106253,8,3612,9660
106254,26,3613,9660
106255,12,3614,9660
106256,9,3615,9660
106257,5,3616,9660
106258,0,3617,9660
106259,8,3618,9660
106260,21,3619,9660
106261,19,3598,9661
106262,8,3599,9661
106263,5,3600,9661
106264,9,3601,9661
106265,13,3602,9661
106266,1,3603,9661
106267,8,3604,9661
106268,11,3605,9661
106269,4,3606,9661
106270,37,3607,9661
106271,22,3608,9661
106272,1,3609,9662
106273,7,3610,9662
106274,13,3611,9662
106275,6,3612,9662
106276,24,3613,9662
106277,16,3614,9662
106278,20,3615,9662
106279,8,3616,9662
106280,15,3617,9662
106281,40,3618,9662
106282,28,3619,9662
106283,11,3609,9663
106284,10,3610,9663
106285,22,3611,9663
106286,15,3612,9663
106287,14,3613,9663
106288,5,3614,9663
106289,10,3615,9663
106290,5,3616,9663
106291,2,3617,9663
106292,5,3618,9663
106293,20,3619,9663
106294,3,3620,9664
106295,11,3621,9664
106296,21,3622,9664
106297,7,3623,9664
106298,8,3624,9664
106299,16,3625,9664
106300,0,3626,9664
106301,6,3627,9664
106302,13,3628,9664
106303,49,3629,9664
106304,18,3630,9664
106305,5,3598,9665
106306,16,3599,9665
106307,16,3600,9665
106308,6,3601,9665
106309,18,3602,9665
106310,7,3603,9665
106311,8,3604,9665
106312,11,3605,9665
106313,0,3606,9665
106314,23,3607,9665
106315,22,3608,9665
106316,6,3620,9666
106317,19,3621,9666
106318,25,3622,9666
106319,14,3623,9666
106320,19,3624,9666
106321,14,3625,9666
106322,20,3626,9666
106323,1,3627,9666
106324,6,3628,9666
106325,19,3629,9666
106326,25,3630,9666
106327,10,3620,9667
106328,19,3621,9667
106329,17,3622,9667
106330,16,3623,9667
106331,20,3624,9667
106332,9,3625,9667
106333,6,3626,9667
106334,4,3627,9667
106335,15,3628,9667
106336,17,3629,9667
106337,17,3630,9667
106338,13,3609,9668
106339,11,3610,9668
106340,13,3611,9668
106341,20,3612,9668
106342,1,3613,9668
106343,3,3614,9668
106344,4,3615,9668
106345,8,3616,9668
106346,5,3617,9668
106347,29,3618,9668
106348,19,3619,9668
106349,23,3620,9669
106350,17,3621,9669
106351,26,3622,9669
106352,9,3623,9669
106353,13,3624,9669
106354,3,3625,9669
106355,5,3626,9669
106356,14,3627,9669
106357,15,3628,9669
106358,32,3629,9669
106359,12,3630,9669
106360,21,3598,9670
106361,23,3599,9670
106362,23,3600,9670
106363,11,3601,9670
106364,24,3602,9670
106365,8,3603,9670
106366,15,3604,9670
106367,10,3605,9670
106368,8,3606,9670
106369,45,3607,9670
106370,0,3608,9670
106371,3,3620,9671
106372,11,3621,9671
106373,25,3622,9671
106374,14,3623,9671
106375,12,3624,9671
106376,14,3625,9671
106377,18,3626,9671
106378,15,3627,9671
106379,2,3628,9671
106380,50,3629,9671
106381,5,3630,9671
106382,24,3609,9672
106383,16,3610,9672
106384,6,3611,9672
106385,10,3612,9672
106386,0,3613,9672
106387,10,3614,9672
106388,8,3615,9672
106389,4,3616,9672
106390,11,3617,9672
106391,17,3618,9672
106392,30,3619,9672
106393,0,3620,9673
106394,8,3621,9673
106395,7,3622,9673
106396,7,3623,9673
106397,29,3624,9673
106398,4,3625,9673
106399,19,3626,9673
106400,0,3627,9673
106401,5,3628,9673
106402,19,3629,9673
106403,8,3630,9673
106404,19,3620,9674
106405,15,3621,9674
106406,28,3622,9674
106407,14,3623,9674
106408,30,3624,9674
106409,13,3625,9674
106410,11,3626,9674
106411,15,3627,9674
106412,2,3628,9674
106413,41,3629,9674
106414,4,3630,9674
106415,25,3609,9675
106416,13,3610,9675
106417,5,3611,9675
106418,6,3612,9675
106419,28,3613,9675
106420,4,3614,9675
106421,14,3615,9675
106422,7,3616,9675
106423,1,3617,9675
106424,3,3618,9675
106425,13,3619,9675
106426,14,3598,9676
106427,16,3599,9676
106428,14,3600,9676
106429,0,3601,9676
106430,22,3602,9676
106431,2,3603,9676
106432,19,3604,9676
106433,8,3605,9676
106434,2,3606,9676
106435,35,3607,9676
106436,26,3608,9676
106437,25,3598,9677
106438,10,3599,9677
106439,7,3600,9677
106440,17,3601,9677
106441,12,3602,9677
106442,0,3603,9677
106443,13,3604,9677
106444,2,3605,9677
106445,15,3606,9677
106446,46,3607,9677
106447,19,3608,9677
106448,20,3609,9678
106449,2,3610,9678
106450,23,3611,9678
106451,7,3612,9678
106452,28,3613,9678
106453,13,3614,9678
106454,14,3615,9678
106455,15,3616,9678
106456,1,3617,9678
106457,42,3618,9678
106458,26,3619,9678
106459,18,3609,9679
106460,0,3610,9679
106461,29,3611,9679
106462,5,3612,9679
106463,19,3613,9679
106464,3,3614,9679
106465,19,3615,9679
106466,6,3616,9679
106467,2,3617,9679
106468,11,3618,9679
106469,5,3619,9679
106470,10,3609,9680
106471,0,3610,9680
106472,8,3611,9680
106473,9,3612,9680
106474,18,3613,9680
106475,0,3614,9680
106476,11,3615,9680
106477,13,3616,9680
106478,9,3617,9680
106479,48,3618,9680
106480,0,3619,9680
106481,7,3631,9681
106482,8,3632,9681
106483,27,3633,9681
106484,7,3634,9681
106485,28,3635,9681
106486,2,3636,9681
106487,13,3637,9681
106488,9,3638,9681
106489,4,3639,9681
106490,20,3640,9681
106491,18,3641,9681
106492,9,3631,9682
106493,15,3632,9682
106494,30,3633,9682
106495,14,3634,9682
106496,5,3635,9682
106497,14,3636,9682
106498,6,3637,9682
106499,11,3638,9682
106500,4,3639,9682
106501,39,3640,9682
106502,4,3641,9682
106503,8,3653,9683
106504,1,3654,9683
106505,10,3655,9683
106506,4,3656,9683
106507,1,3657,9683
106508,3,3658,9683
106509,19,3659,9683
106510,5,3660,9683
106511,9,3661,9683
106512,27,3662,9683
106513,26,3663,9683
106514,5,3653,9684
106515,15,3654,9684
106516,20,3655,9684
106517,16,3656,9684
106518,4,3657,9684
106519,11,3658,9684
106520,2,3659,9684
